household_email	bathroom_number	sink_count	bidet_count	commode_count	tub_count	shower_count	tub_shower_count	primary_bathroom	bathroom_name
aslayton@kinnamplus.com	1	1	0	0					basement
aslayton@kinnamplus.com	2	2	0	1					
aslayton@kinnamplus.com	3	2	0	1					powder room
asmith@warephase.com	1	1	1	0	0	1	0	1	
asmith@warephase.com	2	1	0	1	0	1	1	0	
aspickerman@konex.com	1	1	0	1					
astimmel@inity.com	1	1	0	1	1	1	0	0	
astockham@kan-code.com	1	2	0	1					powder room
astockham@kan-code.com	2	1	0	1	1	1	0	1	
asuell@ron-tech.com	1	2	0	1	0	1	1	0	
asweigard@doncon.com	1	1	0	1	0	1	1	1	
asweigard@doncon.com	2	2	1	1					game room
asyrop@donquadtech.com	1	2	0	1	0	1	0	1	
asyrop@donquadtech.com	2	1	0	1					game room
asyrop@groovestreet.com	1	1	0	1					game room
asyrop@groovestreet.com	2	1	0	1	1	1	0	0	
atagala@dalttechnology.com	1	1	0	1					
ategarden@donquadtech.com	1	1	0	1	1	0	0	0	
ategarden@donquadtech.com	2	1	1	1	0	1	0	0	
ategarden@goodsilron.com	1	2	0	1	0	1	0	0	
ategarden@warephase.com	1	1	0	0	1	0	1	1	
athyberg@statholdings.com	1	1	0	1	0	0	1	0	
athyberg@statholdings.com	2	1	0	1	1	0	0	0	
atillotson@faxquote.com	1	1	0	1	1	0	1	0	
atillotson@faxquote.com	2	2	0	1					powder room
atjepkema@zencorporation.com	1	1	0	1					
atjepkema@zencorporation.com	2	1	0	1					basement
atolfree@bioholding.com	1	2	0	0	0	0	1	1	
atolfree@bioholding.com	2	1	0	0	1	0	0	0	
atolfree@rundofase.com	1	1	0	1	0	1	0	0	
atolfree@rundofase.com	2	1	0	1	0	1	0	0	
atolfree@rundofase.com	3	2	1	0					guest
atollner@xx-zobam.com	1	2	0	1					
atomasulo@rantouch.com	1	1	0	1					powder room
atomasulo@rantouch.com	2	1	0	1	1	1	0	0	
atreston@toughzap.com	1	1	0	1	0	0	1	1	
atromblay@newex.com	1	1	0	1	0	1	0	0	
atromblay@zoomit.com	1	1	0	1	1	0	0	1	
aturinetti@codehow.com	1	1	1	1	0	1	1	0	
aupthegrove@donquadtech.com	1	2	0	1					
avanheusen@zotware.com	1	1	0	0					powder room
avanheusen@zotware.com	2	1	1	1					powder room
avarriano@sunnamplex.com	1	2	0	1	0	0	1	0	
avarriano@sunnamplex.com	2	1	0	0	1	0	0	0	
avillanueva@green-plus.com	1	2	0	1					
avillanueva@green-plus.com	2	2	0	0	1	0	0	1	
avillanueva@iselectrics.com	1	1	1	1	1	0	0	0	
avinning@faxquote.com	1	2	0	1	1	0	0	1	
avinning@faxquote.com	2	1	0	1					basement
avinning@konex.com	1	1	0	1					
avinning@konex.com	2	2	0	1	0	0	1	0	
avizarro@faxquote.com	1	1	0	1	0	1	1	0	
avizarro@faxquote.com	2	1	1	1	0	1	0	0	
avocelka@bioholding.com	1	1	0	1					game room
avocelka@bioholding.com	2	1	0	1					guest
avonasek@fasehatice.com	1	2	1	1	0	1	0	0	
avonasek@fasehatice.com	2	1	0	1	0	1	0	0	
awalthall@zotware.com	1	1	0	1					basement
awalthall@zotware.com	2	2	1	1	1	1	0	1	
awardrip@zencorporation.com	1	2	1	1	1	0	0	0	
awardrip@zencorporation.com	2	1	0	1	0	0	1	0	
awardrip@zencorporation.com	3	1	0	1					powder room
awaycott@betasoloin.com	1	2	0	1	1	0	0	1	
awaycott@betasoloin.com	2	1	0	1	0	1	0	0	
awaycott@warephase.com	1	1	0	1	1	1	0	0	
awaycott@warephase.com	2	2	0	1	0	0	1	0	
awaymire@ontomedia.com	1	1	0	1	1	0	1	1	
awaymire@ontomedia.com	2	1	1	1					powder room
awaymire@sunnamplex.com	1	2	1	1	0	0	1	0	
awaymire@sunnamplex.com	2	2	0	1					
aweglarz@hottechi.com	1	2	0	0					guest
aweirather@faxquote.com	1	1	0	1					
aweirather@faxquote.com	2	3	0	1	0	0	1	0	
awesterbeck@codehow.com	1	1	0	1					
awesterbeck@gogozoom.com	1	1	0	1	0	1	1	0	
awesterbeck@groovestreet.com	1	1	0	0	0	1	0	1	
awhobrey@bioplex.com	1	1	0	1					
awide@nam-zim.com	1	3	0	0	0	0	1	0	
awide@nam-zim.com	2	1	1	1	1	0	0	1	
awide@zoomit.com	1	1	0	1					
awieser@zathunicon.com	1	1	0	1					powder room
awolfgramm@finhigh.com	1	1	0	1	0	0	1	1	
awolfgramm@toughzap.com	1	2	0	1	0	0	1	0	
awolfgramm@toughzap.com	2	1	0	1					guest
awolny@iselectrics.com	1	1	0	0					basement
awolny@iselectrics.com	2	1	0	1					powder room
awolny@iselectrics.com	3	1	0	1	0	1	1	0	
awolny@iselectrics.com	4	1	0	1					
awolny@plexzap.com	1	2	0	1	0	1	0	0	
aworlds@groovestreet.com	1	1	1	1					game room
aworlds@groovestreet.com	2	1	0	1	0	1	0	1	
awrinkles@streethex.com	1	1	0	1	1	0	0	0	
awrinkles@streethex.com	2	2	0	1					powder room
ayglesias@stanredtax.com	1	1	0	1	0	1	0	0	
ayglesias@stanredtax.com	2	1	0	1	0	0	1	0	
ayglesias@statholdings.com	1	1	0	1	0	1	0	1	
ayglesias@statholdings.com	2	2	0	0					game room
ayglesias@zoomit.com	1	1	1	0					
ayglesias@zoomit.com	2	1	0	0	1	1	0	1	
ayglesias@zoomit.com	3	1	0	1					
ayori@kinnamplus.com	1	1	0	1	1	0	0	0	
ayori@kinnamplus.com	2	1	0	0	1	0	0	0	
ayori@kinnamplus.com	3	1	0	0	1	0	1	0	
ayum@nam-zim.com	1	2	0	1	1	1	0	0	
azagen@plexzap.com	1	1	0	1					game room
azagen@plexzap.com	2	1	0	1	1	0	0	1	
azane@inity.com	1	2	0	1	1	0	0	0	
azepp@betasoloin.com	1	1	0	1	0	1	1	0	
azepp@betasoloin.com	2	1	0	1	0	1	0	1	
badkin@scotfind.com	1	1	0	1					powder room
bahle@green-plus.com	1	2	0	1	0	1	0	1	
balbares@ganjaflex.com	1	1	0	1					powder room
balbares@ganjaflex.com	2	1	0	1	1	1	0	0	
balbares@gogozoom.com	1	1	0	1	0	0	1	1	
balbares@gogozoom.com	2	1	0	1	0	1	0	0	
bamyot@statholdings.com	1	1	0	1	0	0	1	1	
bankeny@ron-tech.com	1	1	0	1					guest
bankeny@ron-tech.com	2	1	0	1					guest
barceo@dontechi.com	1	2	0	1	1	0	1	0	
baredondo@singletechno.com	1	2	0	1	0	0	1	1	
basar@scottech.com	1	2	1	0					
basar@scottech.com	2	2	0	1					basement
bbarfield@blackzim.com	1	1	0	1	0	0	1	1	
bbartolet@inity.com	1	3	1	1	0	1	0	0	
bbartolet@treequote.com	1	1	0	1					game room
bbartolet@treequote.com	2	2	0	1	1	0	0	1	
bbatman@isdom.com	1	1	0	1	1	0	0	0	
bbatman@isdom.com	2	1	0	1	1	0	1	0	
bbenimadho@bioplex.com	1	1	1	1	0	1	0	0	
bbennick@inity.com	1	1	0	1					game room
bbennick@inity.com	2	1	1	1	0	0	1	0	
bbennick@inity.com	3	2	1	1					guest
bbennick@inity.com	4	1	0	1	0	1	0	0	
bberlanga@donquadtech.com	1	1	0	0					
bberlanga@donquadtech.com	2	1	0	0	0	1	0	0	
bblackwood@dontechi.com	1	1	1	0	0	0	1	1	
bbolognia@xx-zobam.com	1	1	0	0	1	0	0	0	
bbookamer@funholding.com	1	1	0	1	0	0	1	0	
bboord@betasoloin.com	1	1	1	1	1	0	0	0	
bboord@betasoloin.com	2	1	1	0	0	1	0	1	
bborgman@dalttechnology.com	1	1	1	1					
bborgman@dalttechnology.com	2	1	0	1					game room
bborgman@dalttechnology.com	3	2	1	1					
bboulter@konex.com	1	1	0	1	1	1	0	0	
bboulter@konex.com	2	1	1	1	0	1	0	1	
bbowley@goodsilron.com	1	2	1	1	0	0	1	0	
bbowley@goodsilron.com	2	1	0	0	0	0	1	0	
bbrachle@funholding.com	1	1	0	1	0	1	1	0	
bbrachle@funholding.com	2	1	0	1					powder room
bbriddick@openlane.com	1	2	0	0					
bbriddick@openlane.com	2	1	0	1	1	0	0	0	
bbriddick@warephase.com	1	1	0	1	1	1	0	0	
bbrideau@hottechi.com	1	1	0	1	0	1	0	1	
bbrucato@zumgoity.com	1	1	1	0	0	0	1	0	
bbrucato@zumgoity.com	2	1	0	1					
bbutt@dontechi.com	1	2	1	1	0	1	1	1	
bbutt@green-plus.com	1	1	0	1					game room
bbutzen@inity.com	1	1	0	1					game room
bbutzen@warephase.com	1	1	0	1	1	0	0	0	
bcaiafa@green-plus.com	1	3	0	1					
bcaiafa@plusstrip.com	1	1	0	1	0	1	0	1	
bcaiafa@plusstrip.com	2	2	0	1	1	0	0	0	
bcallaro@donware.com	1	1	0	1	0	0	1	1	
bcaudy@codehow.com	1	1	1	1					
bcaudy@iselectrics.com	1	1	0	0					game room
bcentini@labdrill.com	1	2	0	1					game room
bchaffins@sumace.com	1	1	0	1	0	1	1	1	
bchaffins@sumace.com	2	2	0	1	0	1	1	0	
bchaffins@sumace.com	3	1	1	1	0	1	0	0	
bchavous@sumace.com	1	1	0	1	0	1	0	1	
bchavous@sumace.com	2	2	0	1	0	1	0	0	
bchesterfield@newex.com	1	3	0	1	0	0	1	0	
bchui@groovestreet.com	1	1	1	1	0	1	0	1	
bchui@groovestreet.com	2	1	0	0	1	1	0	0	
bchui@zathunicon.com	1	1	0	1	1	0	1	0	
bclaucherty@sunnamplex.com	1	1	1	1	0	1	0	1	
bclaucherty@sunnamplex.com	2	1	1	0					basement
bcloney@condax.com	1	1	0	1	1	0	0	1	
bcoody@zathunicon.com	1	1	0	1					
bcookey@nam-zim.com	1	1	0	1					basement
bcork@iselectrics.com	1	1	0	1	0	0	1	0	
bcousey@scotfind.com	1	1	0	1					
bcousey@scotfind.com	2	2	1	1					powder room
bcousey@scotfind.com	3	1	0	0	0	1	0	0	
bcraghead@streethex.com	1	1	0	0	0	1	0	0	
bcronauer@zencorporation.com	1	1	0	1	0	1	0	0	
bcryer@inity.com	1	1	0	1					basement
bdarakjy@cancity.com	1	2	0	1	0	0	1	1	
bdarakjy@green-plus.com	1	1	0	1	1	1	0	0	
bdarakjy@green-plus.com	2	1	0	0	0	0	1	0	
bdaufeldt@zotware.com	1	2	0	1	1	0	0	1	
bdaufeldt@zotware.com	2	1	1	1	1	0	0	0	
bdegonia@plussunin.com	1	3	0	1	1	1	0	1	
bdeleo@ontomedia.com	1	1	1	1	1	0	0	0	
bdemesa@conecom.com	1	1	0	1					
bdemesa@conecom.com	2	1	0	1	1	0	1	1	
bdemesa@dambase.com	1	3	0	1	0	0	1	1	
bdemesa@newex.com	1	1	0	0	0	0	1	0	
bdiscipio@zoomit.com	1	2	0	1					
bdrymon@kan-code.com	1	1	0	0	0	0	1	1	
bdrymon@kan-code.com	2	1	0	0	1	0	0	0	
bdrymon@zathunicon.com	1	1	0	0					guest
bdubaldi@year-job.com	1	1	1	1					guest
beanes@codehow.com	1	1	0	1					guest
beanes@codehow.com	2	1	1	1	0	1	1	0	
beanes@nam-zim.com	1	1	0	0	0	1	1	0	
beanes@nam-zim.com	2	1	1	1	0	0	1	1	
beanes@nam-zim.com	3	2	1	1					guest
beanes@nam-zim.com	4	1	0	1					
beanes@nam-zim.com	5	2	1	1	1	0	0	0	
beanes@nam-zim.com	6	2	0	1					
beanes@nam-zim.com	7	3	0	1	1	1	0	0	
beanes@nam-zim.com	8	1	0	1	0	1	1	0	
beanes@nam-zim.com	9	2	0	1					game room
beschberger@yearin.com	1	1	1	1	0	0	1	1	
beschberger@yearin.com	2	1	0	1	0	0	1	0	
bestell@bioholding.com	1	3	1	1					
bfallick@doncon.com	1	2	0	1	0	1	0	0	
bfallick@doncon.com	2	1	0	1	1	0	0	1	
bfallick@ron-tech.com	1	2	0	1	1	1	0	0	
bfarrow@xx-holding.com	1	1	0	1	0	0	1	1	
bfarrow@xx-holding.com	2	2	0	1	0	0	1	0	
bfelger@mathtouch.com	1	2	0	1	0	1	0	1	
bfern@codehow.com	1	1	0	1	0	0	1	0	
bfern@codehow.com	2	1	0	1	1	0	0	0	
bfillingim@betatech.com	1	2	0	1	0	1	0	0	
bfillingim@betatech.com	2	1	0	1					basement
bflister@gogozoom.com	1	1	0	1	0	1	0	1	
bfrancescon@golddex.com	1	1	0	1	1	1	0	0	
bfrancescon@treequote.com	1	1	0	1	1	1	0	1	
bfrancescon@treequote.com	2	1	0	0					powder room
bfrancescon@y-corporation.com	1	1	0	1					
bfrancescon@y-corporation.com	2	2	0	1					powder room
bfrankel@plusstrip.com	1	1	0	1					basement
bfrankel@plusstrip.com	2	1	0	1	1	1	0	0	
bfredicks@betasoloin.com	1	1	0	1					
bfredicks@betasoloin.com	2	1	0	1	1	1	0	0	
bfrey@treequote.com	1	1	1	1	0	1	0	1	
bfrey@treequote.com	2	1	1	1	0	1	1	0	
bgabisi@scottech.com	1	1	0	1					
bgato@gogozoom.com	1	2	0	0	1	0	1	0	
bgehrett@betasoloin.com	1	3	0	1	0	1	0	0	
bgehrett@betasoloin.com	2	1	0	1	1	0	0	0	
bgehrett@kan-code.com	1	2	0	1	1	1	0	0	
bgiguere@groovestreet.com	1	2	0	1					game room
bgiguere@groovestreet.com	2	1	0	1	0	1	0	1	
bgiguere@plexzap.com	1	1	0	1					
bgiguere@plexzap.com	2	1	1	1	0	0	1	0	
bgiguere@plexzap.com	3	1	0	1					guest
bgiguere@plexzap.com	4	1	0	1	1	0	0	0	
bgleich@plusstrip.com	1	1	0	1					
bgochal@zathunicon.com	1	1	1	1	1	1	0	1	
bgoldammer@doncon.com	1	1	1	0	0	0	1	0	
bgood@hottechi.com	1	3	0	1	1	0	0	1	
bgood@hottechi.com	2	1	0	1	0	1	1	0	
bgotter@dambase.com	1	1	1	1	0	0	1	1	
bgotter@dambase.com	2	1	0	1	0	0	1	0	
bgreenbush@donware.com	1	1	0	1					basement
bgreenbush@faxquote.com	1	1	0	1	1	0	0	0	
bgreenbush@faxquote.com	2	1	0	0	1	0	0	1	
bgreenbush@silis.com	1	1	0	1					
bgreenbush@silis.com	2	1	0	1	0	0	1	1	
bgudroe@condax.com	1	1	0	1					
bgudroe@doncon.com	1	1	0	1					
bgudroe@doncon.com	2	1	1	0	1	1	0	1	
bhagele@plexzap.com	1	1	1	1					guest
bhagele@plexzap.com	2	1	1	1	0	0	1	0	
bhalter@doncon.com	1	1	0	0					
bhalter@rangreen.com	1	1	0	1	1	0	0	0	
bhalter@rangreen.com	2	1	0	1					powder room
bhalter@xx-holding.com	1	1	0	1	0	1	0	0	
bhalter@zotware.com	1	1	0	1	0	1	0	1	
bhanafan@gogozoom.com	1	2	0	1	1	0	0	0	
bhanafan@gogozoom.com	2	1	0	0	1	0	0	0	
bharabedian@iselectrics.com	1	1	0	1	1	0	0	0	
bharabedian@iselectrics.com	2	3	0	0					
bharabedian@plusstrip.com	1	1	0	0	0	1	0	1	
bharabedian@zotware.com	1	1	1	1					
bharabedian@zotware.com	2	2	0	1					
bhauenstein@funholding.com	1	2	0	1					
bhauenstein@funholding.com	2	1	0	1	0	1	0	1	
bheimann@domzoom.com	1	2	0	1	1	0	0	1	
bheimann@domzoom.com	2	1	0	1	0	1	0	0	
bheimann@domzoom.com	3	1	0	1					powder room
bheimann@statholdings.com	1	2	0	1					
bheimann@statholdings.com	2	1	0	1	1	0	0	1	
bhiatt@zencorporation.com	1	1	0	1	1	0	1	1	
bhiatt@zencorporation.com	2	1	1	1	1	0	1	0	
bhixenbaugh@doncon.com	1	1	0	1	0	1	0	1	
bhoa@domzoom.com	1	1	0	1					basement
bhochard@donquadtech.com	1	1	0	1	0	1	0	0	
bhoneywell@xx-holding.com	1	1	0	1	0	1	1	0	
bhoneywell@xx-holding.com	2	1	0	1					
bhudnall@dalttechnology.com	1	1	0	1					game room
binouye@newex.com	1	1	0	1	0	1	1	1	
bjacobos@codehow.com	1	2	1	1	0	0	1	0	
bjacobos@codehow.com	2	2	0	1	1	0	0	1	
bjayson@hatfan.com	1	1	0	1					
bjuhas@doncon.com	1	1	0	1					game room
bjuhas@doncon.com	2	1	1	1					basement
bjuvera@rundofase.com	1	1	0	1	0	1	1	0	
bjuvera@rundofase.com	2	1	0	1	0	0	1	0	
bjuvera@rundofase.com	3	2	0	0	0	1	1	1	
bjuvera@rundofase.com	4	1	0	0	1	0	0	0	
bkaniecki@plusstrip.com	1	1	0	1	0	0	1	1	
bkaniecki@plusstrip.com	2	1	0	1	0	1	0	0	
bkaniecki@plusstrip.com	3	1	0	1					basement
bklang@bioholding.com	1	1	1	0	0	0	1	0	
bklimek@y-corporation.com	1	1	1	1					powder room
bklimek@y-corporation.com	2	1	0	1	0	0	1	0	
bklusman@iselectrics.com	1	1	0	1	0	1	0	1	
bkonopacki@labdrill.com	1	3	1	1	1	0	0	0	
bkonopacki@labdrill.com	2	1	0	1	1	0	0	0	
bkoppinger@domzoom.com	1	1	0	1	0	1	1	0	
bkorando@doncon.com	1	1	0	1	0	0	1	0	
blabreche@ron-tech.com	1	2	0	1					guest
blabreche@ron-tech.com	2	1	1	1	0	0	1	0	
blabreche@ron-tech.com	3	1	0	1					
blatzke@dambase.com	1	1	0	1	0	1	1	0	
blatzke@zotware.com	1	1	1	0	0	1	0	0	
blatzke@zotware.com	2	1	0	1	1	0	1	0	
bleinenbach@dontechi.com	1	1	0	0					
bleinenbach@dontechi.com	2	1	0	1	1	0	0	1	
bleinenbach@sumace.com	1	1	0	1	0	0	1	0	
bleinenbach@year-job.com	1	1	0	0					game room
bleto@dambase.com	1	2	1	1					game room
bleto@dambase.com	2	1	0	1	0	0	1	1	
bleto@dambase.com	3	1	0	1					powder room
bleto@zathunicon.com	1	1	0	1					guest
blinahan@silis.com	1	1	0	1	1	0	0	0	
blinahan@silis.com	2	1	1	0	0	1	1	0	
blinahan@silis.com	3	1	0	1	1	0	0	0	
blinahan@silis.com	4	2	0	1					guest
blipkin@zotware.com	1	1	0	1	1	0	1	1	
blipkin@zotware.com	2	2	0	1	1	0	1	0	
blizama@condax.com	1	1	0	1					game room
bloader@inity.com	1	1	1	1	1	0	0	0	
blouissant@zumgoity.com	1	1	0	1	1	1	0	0	
bluczki@xx-zobam.com	1	2	0	1	1	0	0	0	
blukasik@zumgoity.com	1	3	0	1	0	1	1	1	
blukasik@zumgoity.com	2	1	1	1					
bmaile@donware.com	1	1	0	1	0	0	1	1	
bmaillard@zumgoity.com	1	1	0	1	1	0	1	1	
bmarrier@finjob.com	1	1	0	1					game room
bmarrier@finjob.com	2	1	0	0	0	0	1	0	
bmastella@hottechi.com	1	2	1	1					powder room
bmastella@hottechi.com	2	1	1	1	1	0	0	1	
bmastella@ron-tech.com	1	2	0	1	0	1	0	1	
bmauson@ontomedia.com	1	3	0	0	0	0	1	1	
bmauson@ontomedia.com	2	1	0	1	0	0	1	0	
bmaybury@doncon.com	1	1	0	1	0	0	1	0	
bmcrae@zotware.com	1	1	1	0	1	0	1	1	
bmcrae@zotware.com	2	1	0	1	1	0	1	0	
bmeinerding@zumgoity.com	1	1	1	1					guest
bmeinerding@zumgoity.com	2	1	0	1	1	0	0	0	
bmenter@stanredtax.com	1	2	0	1	0	1	0	1	
bmirafuentes@fasehatice.com	1	1	0	1	0	0	1	0	
bmirafuentes@fasehatice.com	2	1	1	0					
bmorasca@scottech.com	1	1	0	1					game room
bmotley@gogozoom.com	1	1	0	1	0	1	0	1	
bmotley@gogozoom.com	2	2	0	1	1	1	0	0	
bmoyd@kan-code.com	1	2	1	1	1	0	0	0	
bmoyd@kan-code.com	2	1	0	1					basement
bmoyd@kan-code.com	3	1	0	1	0	1	0	0	
bmoyd@streethex.com	1	1	0	1					
bmoyd@streethex.com	2	1	1	1	0	0	1	0	
bmunis@y-corporation.com	1	3	1	1	0	1	1	0	
bnabours@scotfind.com	1	1	0	1					guest
bnabours@scotfind.com	2	1	0	1					basement
bnabours@warephase.com	1	1	0	1	0	1	1	1	
bnabours@warephase.com	2	1	0	1	0	0	1	0	
bneither@cancity.com	1	1	0	0	0	0	1	1	
bneither@cancity.com	2	1	1	1					game room
bneither@treequote.com	1	2	1	1	1	0	0	1	
bneither@treequote.com	2	1	1	1	0	1	0	0	
bnestle@hatfan.com	1	1	0	1					
bnicolozakes@rangreen.com	1	1	1	1	0	0	1	0	
bnicolozakes@rangreen.com	2	1	0	0	0	1	1	0	
bnievas@kinnamplus.com	1	2	0	0	1	0	0	0	
bnievas@kinnamplus.com	2	2	0	1					
bnievas@kinnamplus.com	3	3	0	1					
bogg@openlane.com	1	1	0	1					
bogg@openlane.com	2	1	0	1					
boles@bioholding.com	1	2	0	0	0	1	0	1	
bostolaza@sunnamplex.com	1	1	0	1					basement
bostolaza@sunnamplex.com	2	1	1	1					
bpaa@dambase.com	1	2	0	1	0	0	1	0	
bpadilla@sonron.com	1	1	0	1	0	0	1	1	
bpadilla@sonron.com	2	2	0	1	0	0	1	0	
bpalaspas@conecom.com	1	1	0	1	0	1	1	0	
bpapasergi@gogozoom.com	1	2	0	1	0	1	0	1	
bpapasergi@gogozoom.com	2	1	0	1					basement
bpaskin@ron-tech.com	1	1	0	1	0	1	1	0	
bpaskin@ron-tech.com	2	1	0	0					game room
bpaskin@year-job.com	1	1	1	1	1	1	0	1	
bpatak@dontechi.com	1	1	0	1					
bpedrozo@finhigh.com	1	2	0	1	0	1	1	1	
bpedrozo@finhigh.com	2	2	0	1	0	0	1	0	
bperruzza@dontechi.com	1	1	0	1	1	1	0	1	
bpinilla@singletechno.com	1	2	1	0	0	1	0	1	
bpinilla@singletechno.com	2	1	0	1	1	0	0	0	
bplumer@groovestreet.com	1	2	0	1	0	1	1	1	
bplumer@groovestreet.com	2	1	1	1					powder room
bpontoriero@bioplex.com	1	1	0	1	0	1	1	1	
bpoquette@stanredtax.com	1	2	0	0					
bpoquette@stanredtax.com	2	3	0	1					game room
bpoquette@zathunicon.com	1	2	0	0	1	0	0	1	
brantanen@goodsilron.com	1	1	0	0	0	0	1	0	
brhoden@betatech.com	1	2	0	1					
brhoden@betatech.com	2	1	0	1					game room
brhoden@singletechno.com	1	2	0	1	1	1	0	1	
brodefer@donquadtech.com	1	2	1	1	0	1	0	0	
brodefer@faxquote.com	1	1	0	1	0	1	0	1	
brodefer@faxquote.com	2	1	0	0	0	1	1	0	
brodefer@faxquote.com	3	2	1	1	0	0	1	0	
brodeigues@cancity.com	1	1	0	1					game room
brodeigues@cancity.com	2	1	0	1	0	0	1	1	
brodenberger@goodsilron.com	1	1	1	1	0	0	1	0	
browling@silis.com	1	1	0	1	0	1	1	0	
browling@silis.com	2	1	0	1					basement
bryser@y-corporation.com	1	1	0	1	1	1	0	1	
bryser@y-corporation.com	2	3	0	0					game room
bryser@y-corporation.com	3	1	0	0	1	0	0	0	
bsahagun@hatfan.com	1	1	1	1	1	1	0	1	
bsamu@golddex.com	1	1	0	1					
bsamu@golddex.com	2	1	0	1					
bsamu@golddex.com	3	1	0	1	1	0	1	1	
bsamu@golddex.com	4	3	0	1	0	0	1	0	
bsaulter@labdrill.com	1	2	0	1	1	0	0	1	
bsaulter@labdrill.com	2	1	1	1					
bsaulter@plussunin.com	1	1	0	1	0	1	0	0	
bschirpke@plusstrip.com	1	2	0	1					
bschirpke@plusstrip.com	2	2	0	1	0	0	1	0	
bschmaltz@goodsilron.com	1	1	0	1	0	0	1	1	
bschmaltz@goodsilron.com	2	1	0	1					guest
bschmierer@zathunicon.com	1	2	0	1					game room
bschmierer@zathunicon.com	2	2	1	1	0	1	0	0	
bschmierer@zathunicon.com	3	2	0	1	1	0	0	1	
bschnitzler@sumace.com	1	1	0	1	0	1	0	0	
bschnitzler@sumace.com	2	1	0	0	1	1	0	0	
bscipione@blackzim.com	1	2	0	1					
bscipione@blackzim.com	2	1	0	1	0	0	1	0	
bscriven@donware.com	1	1	0	1					
bscriven@donware.com	2	1	0	1	0	1	1	0	
bscriven@xx-zobam.com	1	2	1	0	0	1	0	1	
bscriven@xx-zobam.com	2	1	0	1	0	1	0	0	
bscriven@xx-zobam.com	3	1	1	1	0	1	0	0	
bshealy@ontomedia.com	1	1	0	1					
bshealy@ontomedia.com	2	1	0	1					
bshealy@ontomedia.com	3	1	0	1					
bshields@finhigh.com	1	1	0	1	1	1	0	1	
bshields@gogozoom.com	1	1	0	1	1	0	1	0	
bshinko@y-corporation.com	1	1	1	1					basement
bshinko@y-corporation.com	2	1	0	1					
bshinko@y-corporation.com	3	2	0	1	1	0	0	1	
bshire@toughzap.com	1	1	0	1	0	0	1	1	
bshire@toughzap.com	2	1	0	1	0	1	1	0	
bslayton@ganjaflex.com	1	1	1	1					
bslayton@ganjaflex.com	2	2	1	1	0	1	1	1	
bsmith@ontomedia.com	1	1	1	1					game room
bsteffensmeier@gogozoom.com	1	1	0	1					guest
bsteffensmeier@sonron.com	1	1	1	1	1	0	1	0	
bstenseth@y-corporation.com	1	1	1	1	1	1	0	1	
bstenseth@y-corporation.com	2	1	0	1	0	0	1	0	
bstrassner@scotfind.com	1	1	0	1	0	0	1	0	
bstrassner@scotfind.com	2	1	1	0					
bstuer@goodsilron.com	1	1	0	1	1	0	0	0	
bstuer@goodsilron.com	2	1	0	1	0	1	0	0	
bsyrop@zoomit.com	1	1	0	1					basement
bsyrop@zoomit.com	2	1	1	1	0	1	0	1	
btillotson@lexiqvolax.com	1	1	1	0	0	1	1	0	
btjepkema@scottech.com	1	1	0	1					basement
btjepkema@scottech.com	2	2	0	0	1	0	1	0	
btollner@dalttechnology.com	1	1	0	1	0	0	1	1	
btollner@dalttechnology.com	2	2	0	1	0	1	1	0	
btomblin@rantouch.com	1	2	0	1					
btromblay@y-corporation.com	1	1	0	1	0	1	0	1	
btromblay@y-corporation.com	2	1	0	1	1	1	0	0	
btromblay@y-corporation.com	3	1	0	1	0	1	0	0	
buyetake@condax.com	1	1	1	1					
buyetake@condax.com	2	1	0	1	0	0	1	1	
bvanausdal@finhigh.com	1	2	0	1					
bvanausdal@finhigh.com	2	3	0	1	1	0	0	0	
bvanausdal@finhigh.com	3	1	0	1					basement
bvanausdal@isdom.com	1	3	1	0	1	0	0	0	
bvanausdal@isdom.com	2	1	1	1					
bvarriano@plexzap.com	1	1	0	1					powder room
bventura@codehow.com	1	1	0	0					
bventura@codehow.com	2	1	0	1	0	0	1	1	
bventura@y-corporation.com	1	1	0	0	0	1	0	1	
bvillanueva@hottechi.com	1	1	1	1					
bwalthall@bioholding.com	1	1	0	1					guest
bwardrip@kinnamplus.com	1	2	0	0	1	0	1	0	
bweight@betasoloin.com	1	1	0	1	0	1	0	1	
bweight@funholding.com	1	1	0	1	0	1	1	1	
bweight@funholding.com	2	1	0	1	1	1	0	0	
bwenzinger@ganjaflex.com	1	1	0	1	0	1	1	0	
bwenzinger@ganjaflex.com	2	1	0	1					powder room
bwhobrey@zumgoity.com	1	2	0	1					
bwide@ron-tech.com	1	2	0	1	0	0	1	1	
bwide@ron-tech.com	2	2	0	1					
bwide@zumgoity.com	1	1	1	1	0	1	1	0	
bwitten@singletechno.com	1	1	0	0	0	1	0	1	
bwitten@singletechno.com	2	2	0	1	0	0	1	0	
bwitten@singletechno.com	3	1	0	1	0	1	0	0	
bwolfgramm@y-corporation.com	1	1	1	1	0	1	0	1	
bwolfgramm@y-corporation.com	2	1	0	1					basement
bwolny@codehow.com	1	1	0	1					game room
bwolny@codehow.com	2	2	0	1					guest
bworlds@zathunicon.com	1	1	0	1	1	1	0	1	
bworlds@zathunicon.com	2	1	1	1					guest
bwrinkles@condax.com	1	1	0	1					game room
bwrinkles@ganjaflex.com	1	1	0	1	0	1	1	1	
bwrinkles@ganjaflex.com	2	1	0	1	0	1	0	0	
bwrinkles@ganjaflex.com	3	1	0	0	0	0	1	0	
